year,state,county,FIPS,candidate,party,candidatevotes,totalvotes,relative_votes
2012,Illinois,Vermilion,17183,Mitt Romney,republican,16892.0,30314,56.741686261336916
2012,Illinois,Wabash,17185,Barack Obama,democrat,1590.0,5134,31.373322809786895
2012,Illinois,Wabash,17185,Mitt Romney,republican,3478.0,5134,68.6266771902131
2012,Illinois,Warren,17187,Barack Obama,democrat,4044.0,7793,52.779953014878615
2012,Illinois,Warren,17187,Mitt Romney,republican,3618.0,7793,47.220046985121385
2012,Illinois,Washington,17189,Barack Obama,democrat,2450.0,7405,33.83043358188345
2012,Illinois,Washington,17189,Mitt Romney,republican,4792.0,7405,66.16956641811655
2012,Illinois,Wayne,17191,Barack Obama,democrat,1514.0,7680,20.181284990669155
2012,Illinois,Wayne,17191,Mitt Romney,republican,5988.0,7680,79.81871500933084
2012,Illinois,White,17193,Barack Obama,democrat,2188.0,7064,31.623066917184566
2012,Illinois,White,17193,Mitt Romney,republican,4731.0,7064,68.37693308281544
2012,Illinois,Whiteside,17195,Barack Obama,democrat,14833.0,25654,58.93829220805022
2012,Illinois,Whiteside,17195,Mitt Romney,republican,10334.0,25654,41.06170779194978
2012,Illinois,Will,17197,Barack Obama,democrat,144229.0,277387,52.79284621410113
2012,Illinois,Will,17197,Mitt Romney,republican,128969.0,277387,47.20715378589889
2012,Illinois,Williamson,17199,Barack Obama,democrat,10647.0,29143,37.28463370219919
2012,Illinois,Williamson,17199,Mitt Romney,republican,17909.0,29143,62.715366297800806
2012,Illinois,Winnebago,17201,Barack Obama,democrat,61732.0,118984,52.8210832548986
2012,Illinois,Winnebago,17201,Mitt Romney,republican,55138.0,118984,47.1789167451014
2012,Illinois,Woodford,17203,Barack Obama,democrat,5572.0,18874,30.06528894404576
2012,Illinois,Woodford,17203,Mitt Romney,republican,12961.0,18874,69.93471105595425
2012,Indiana,Adams,18001,Barack Obama,democrat,3806.0,13011,29.86737816840618
2012,Indiana,Adams,18001,Mitt Romney,republican,8937.0,13011,70.13262183159381
2012,Indiana,Allen,18003,Barack Obama,democrat,60036.0,146939,41.5046077055493
2012,Indiana,Allen,18003,Mitt Romney,republican,84613.0,146939,58.4953922944507
2012,Indiana,Bartholomew,18005,Barack Obama,democrat,10625.0,29326,37.01058938275045
2012,Indiana,Bartholomew,18005,Mitt Romney,republican,18083.0,29326,62.98941061724955
2012,Indiana,Benton,18007,Barack Obama,democrat,1159.0,3578,33.22821100917431
2012,Indiana,Benton,18007,Mitt Romney,republican,2329.0,3578,66.77178899082568
2012,Indiana,Blackford,18009,Barack Obama,democrat,1927.0,4743,41.54808106942647
2012,Indiana,Blackford,18009,Mitt Romney,republican,2711.0,4743,58.45191893057352
2012,Indiana,Boone,18011,Barack Obama,democrat,8328.0,27737,30.68985849056604
2012,Indiana,Boone,18011,Mitt Romney,republican,18808.0,27737,69.31014150943396
2012,Indiana,Brown,18013,Barack Obama,democrat,3060.0,7604,41.396103896103895
2012,Indiana,Brown,18013,Mitt Romney,republican,4332.0,7604,58.603896103896105
2012,Indiana,Carroll,18015,Barack Obama,democrat,2635.0,7810,34.51663610165051
2012,Indiana,Carroll,18015,Mitt Romney,republican,4999.0,7810,65.48336389834951
2012,Indiana,Cass,18017,Barack Obama,democrat,5371.0,14161,38.88084551903866
2012,Indiana,Cass,18017,Mitt Romney,republican,8443.0,14161,61.11915448096134
2012,Indiana,Clark,18019,Barack Obama,democrat,20807.0,47146,44.981300127548266
2012,Indiana,Clark,18019,Mitt Romney,republican,25450.0,47146,55.01869987245173
2012,Indiana,Clay,18021,Barack Obama,democrat,3460.0,10784,32.77756726032588
2012,Indiana,Clay,18021,Mitt Romney,republican,7096.0,10784,67.22243273967412
2012,Indiana,Clinton,18023,Barack Obama,democrat,3308.0,9883,34.29400787891354
2012,Indiana,Clinton,18023,Mitt Romney,republican,6338.0,9883,65.70599212108647
2012,Indiana,Crawford,18025,Barack Obama,democrat,2041.0,4590,45.74181981174361
2012,Indiana,Crawford,18025,Mitt Romney,republican,2421.0,4590,54.25818018825639
2012,Indiana,Daviess,18027,Barack Obama,democrat,2437.0,10250,24.18858560794045
2012,Indiana,Daviess,18027,Mitt Romney,republican,7638.0,10250,75.81141439205955
2012,Indiana,Dearborn,18029,Barack Obama,democrat,6528.0,22356,29.778304899188033
2012,Indiana,Dearborn,18029,Mitt Romney,republican,15394.0,22356,70.22169510081197
2012,Indiana,Decatur,18031,Barack Obama,democrat,2941.0,10308,29.234592445328037
2012,Indiana,Decatur,18031,Mitt Romney,republican,7119.0,10308,70.76540755467197
2012,Indiana,DeKalb,18033,Barack Obama,democrat,5419.0,16328,33.85605397975759
2012,Indiana,DeKalb,18033,Mitt Romney,republican,10587.0,16328,66.14394602024241
2012,Indiana,Delaware,18035,Barack Obama,democrat,22654.0,44968,51.59776790798315
2012,Indiana,Delaware,18035,Mitt Romney,republican,21251.0,44968,48.40223209201685
2012,Indiana,Dubois,18037,Barack Obama,democrat,6522.0,18542,35.8824823943662
2012,Indiana,Dubois,18037,Mitt Romney,republican,11654.0,18542,64.11751760563381
2012,Indiana,Elkhart,18039,Barack Obama,democrat,24399.0,67852,36.53802956107642
2012,Indiana,Elkhart,18039,Mitt Romney,republican,42378.0,67852,63.46197043892358
2012,Indiana,Fayette,18041,Barack Obama,democrat,3555.0,8837,41.337209302325576
2012,Indiana,Fayette,18041,Mitt Romney,republican,5045.0,8837,58.66279069767442
2012,Indiana,Floyd,18043,Barack Obama,democrat,14812.0,35305,42.69818391467282
2012,Indiana,Floyd,18043,Mitt Romney,republican,19878.0,35305,57.301816085327175
2012,Indiana,Fountain,18045,Barack Obama,democrat,2237.0,7111,32.41559194319664
2012,Indiana,Fountain,18045,Mitt Romney,republican,4664.0,7111,67.58440805680337
2012,Indiana,Franklin,18047,Barack Obama,democrat,2909.0,10560,28.1525210490661
2012,Indiana,Franklin,18047,Mitt Romney,republican,7424.0,10560,71.8474789509339
2012,Indiana,Fulton,18049,Barack Obama,democrat,2621.0,8126,33.018392542202065
2012,Indiana,Fulton,18049,Mitt Romney,republican,5317.0,8126,66.98160745779794
2012,Indiana,Gibson,18051,Barack Obama,democrat,4928.0,14721,34.18661116892126
2012,Indiana,Gibson,18051,Mitt Romney,republican,9487.0,14721,65.81338883107874
2012,Indiana,Grant,18053,Barack Obama,democrat,9589.0,25285,38.75909458367017
2012,Indiana,Grant,18053,Mitt Romney,republican,15151.0,25285,61.24090541632983
2012,Indiana,Greene,18055,Barack Obama,democrat,4350.0,13111,33.96579995315062
2012,Indiana,Greene,18055,Mitt Romney,republican,8457.0,13111,66.03420004684938
2012,Indiana,Hamilton,18057,Barack Obama,democrat,43796.0,136863,32.551674929204786
2012,Indiana,Hamilton,18057,Mitt Romney,republican,90747.0,136863,67.4483250707952
2012,Indiana,Hancock,18059,Barack Obama,democrat,9319.0,32843,29.01759302506617
2012,Indiana,Hancock,18059,Mitt Romney,republican,22796.0,32843,70.98240697493384
2012,Indiana,Harrison,18061,Barack Obama,democrat,6607.0,17671,38.308111555632856
2012,Indiana,Harrison,18061,Mitt Romney,republican,10640.0,17671,61.691888444367144
2012,Indiana,Hendricks,18063,Barack Obama,democrat,21112.0,66644,32.269503546099294
2012,Indiana,Hendricks,18063,Mitt Romney,republican,44312.0,66644,67.73049645390071
2012,Indiana,Henry,18065,Barack Obama,democrat,7613.0,19007,41.26063627987643
2012,Indiana,Henry,18065,Mitt Romney,republican,10838.0,19007,58.73936372012357
2012,Indiana,Howard,18067,Barack Obama,democrat,15135.0,36290,42.67948790254357
2012,Indiana,Howard,18067,Mitt Romney,republican,20327.0,36290,57.32051209745643
2012,Indiana,Huntington,18069,Barack Obama,democrat,4596.0,15765,29.732177513261746
2012,Indiana,Huntington,18069,Mitt Romney,republican,10862.0,15765,70.26782248673825
2012,Indiana,Jackson,18071,Barack Obama,democrat,5838.0,16712,35.91068462816017
2012,Indiana,Jackson,18071,Mitt Romney,republican,10419.0,16712,64.08931537183982
2012,Indiana,Jasper,18073,Barack Obama,democrat,4672.0,12896,37.000079195374994
2012,Indiana,Jasper,18073,Mitt Romney,republican,7955.0,12896,62.999920804625006
2012,Indiana,Jay,18075,Barack Obama,democrat,3063.0,7901,39.73793461338869
2012,Indiana,Jay,18075,Mitt Romney,republican,4645.0,7901,60.26206538661131
2012,Indiana,Jefferson,18077,Barack Obama,democrat,5728.0,13126,44.666250779787894
2012,Indiana,Jefferson,18077,Mitt Romney,republican,7096.0,13126,55.3337492202121
2012,Indiana,Jennings,18079,Barack Obama,democrat,3821.0,10250,38.43677698420682
2012,Indiana,Jennings,18079,Mitt Romney,republican,6120.0,10250,61.56322301579318
2012,Indiana,Johnson,18081,Barack Obama,democrat,17260.0,57964,30.401775491871128
2012,Indiana,Johnson,18081,Mitt Romney,republican,39513.0,57964,69.59822450812887
2012,Indiana,Knox,18083,Barack Obama,democrat,5228.0,15145,35.22911051212938
2012,Indiana,Knox,18083,Mitt Romney,republican,9612.0,15145,64.77088948787062
2012,Indiana,Kosciusko,18085,Barack Obama,democrat,6862.0,30060,23.324269204622702
2012,Indiana,Kosciusko,18085,Mitt Romney,republican,22558.0,30060,76.67573079537729
2012,Indiana,LaGrange,18087,Barack Obama,democrat,2898.0,9316,31.744988498192573
2012,Indiana,LaGrange,18087,Mitt Romney,republican,6231.0,9316,68.25501150180743
2012,Indiana,Lake,18089,Barack Obama,democrat,130897.0,201758,65.66914833841709
2012,Indiana,Lake,18089,Mitt Romney,republican,68431.0,201758,34.330851661582926
2012,Indiana,LaPorte,18091,Barack Obama,democrat,24107.0,43681,56.42760170404007
2012,Indiana,LaPorte,18091,Mitt Romney,republican,18615.0,43681,43.57239829595993
2012,Indiana,Lawrence,18093,Barack Obama,democrat,5779.0,17822,33.21073501522901
2012,Indiana,Lawrence,18093,Mitt Romney,republican,11622.0,17822,66.78926498477101
2012,Indiana,Madison,18095,Barack Obama,democrat,24407.0,52370,47.69227763013913
2012,Indiana,Madison,18095,Mitt Romney,republican,26769.0,52370,52.30772236986087
2012,Indiana,Marion,18097,Barack Obama,democrat,216336.0,359009,61.31190749479233
2012,Indiana,Marion,18097,Mitt Romney,republican,136509.0,359009,38.68809250520767
2012,Indiana,Marshall,18099,Barack Obama,democrat,6137.0,17765,35.27619704546761
2012,Indiana,Marshall,18099,Mitt Romney,republican,11260.0,17765,64.72380295453239
2012,Indiana,Martin,18101,Barack Obama,democrat,1351.0,4743,29.286798179059183
2012,Indiana,Martin,18101,Mitt Romney,republican,3262.0,4743,70.71320182094081
2012,Indiana,Miami,18103,Barack Obama,democrat,4222.0,12781,34.059373991610194
2012,Indiana,Miami,18103,Mitt Romney,republican,8174.0,12781,65.9406260083898
2012,Indiana,Monroe,18105,Barack Obama,democrat,33436.0,57223,59.7957687286514
2012,Indiana,Monroe,18105,Mitt Romney,republican,22481.0,57223,40.20423127134861
2012,Indiana,Montgomery,18107,Barack Obama,democrat,4271.0,14440,30.30152536360411
2012,Indiana,Montgomery,18107,Mitt Romney,republican,9824.0,14440,69.69847463639589
2012,Indiana,Morgan,18109,Barack Obama,democrat,7969.0,28266,28.91509433962264
2012,Indiana,Morgan,18109,Mitt Romney,republican,19591.0,28266,71.08490566037736
2012,Indiana,Newton,18111,Barack Obama,democrat,2212.0,5654,40.19625658731601
2012,Indiana,Newton,18111,Mitt Romney,republican,3291.0,5654,59.80374341268399
2012,Indiana,Noble,18113,Barack Obama,democrat,5229.0,16244,32.86818781821611
2012,Indiana,Noble,18113,Mitt Romney,republican,10680.0,16244,67.1318121817839
2012,Indiana,Ohio,18115,Barack Obama,democrat,994.0,2819,36.10606610969851
2012,Indiana,Ohio,18115,Mitt Romney,republican,1759.0,2819,63.8939338903015
2012,Indiana,Orange,18117,Barack Obama,democrat,2939.0,7776,38.89624139756485
2012,Indiana,Orange,18117,Mitt Romney,republican,4617.0,7776,61.10375860243515
2012,Indiana,Owen,18119,Barack Obama,democrat,2823.0,8113,35.80215599239062
2012,Indiana,Owen,18119,Mitt Romney,republican,5062.0,8113,64.19784400760939
2012,Indiana,Parke,18121,Barack Obama,democrat,2110.0,6515,33.25977301387137
2012,Indiana,Parke,18121,Mitt Romney,republican,4234.0,6515,66.74022698612862
2012,Indiana,Perry,18123,Barack Obama,democrat,4316.0,7875,55.91397849462365
2012,Indiana,Perry,18123,Mitt Romney,republican,3403.0,7875,44.08602150537634
2012,Indiana,Pike,18125,Barack Obama,democrat,2125.0,5926,36.94367176634214
2012,Indiana,Pike,18125,Mitt Romney,republican,3627.0,5926,63.05632823365786
2012,Indiana,Porter,18127,Barack Obama,democrat,37252.0,73039,51.98582154120963
2012,Indiana,Porter,18127,Mitt Romney,republican,34406.0,73039,48.01417845879037
2012,Indiana,Posey,18129,Barack Obama,democrat,4533.0,12226,37.89183315221934
2012,Indiana,Posey,18129,Mitt Romney,republican,7430.0,12226,62.10816684778066
2012,Indiana,Pulaski,18131,Barack Obama,democrat,1899.0,5399,36.06837606837607
2012,Indiana,Pulaski,18131,Mitt Romney,republican,3366.0,5399,63.931623931623925
2012,Indiana,Putnam,18133,Barack Obama,democrat,4507.0,13829,33.355535820011845
2012,Indiana,Putnam,18133,Mitt Romney,republican,9005.0,13829,66.64446417998816
2012,Indiana,Randolph,18135,Barack Obama,democrat,3769.0,10189,37.73906077901272
2012,Indiana,Randolph,18135,Mitt Romney,republican,6218.0,10189,62.26093922098728
2012,Indiana,Ripley,18137,Barack Obama,democrat,3241.0,10983,30.219114219114214
2012,Indiana,Ripley,18137,Mitt Romney,republican,7484.0,10983,69.78088578088578
2012,Indiana,Rush,18139,Barack Obama,democrat,2221.0,7026,32.40443536620951
2012,Indiana,Rush,18139,Mitt Romney,republican,4633.0,7026,67.59556463379049
2012,Indiana,St. Joseph,18141,Barack Obama,democrat,56460.0,110704,51.78011335497716
2012,Indiana,St. Joseph,18141,Mitt Romney,republican,52578.0,110704,48.21988664502284
2012,Indiana,Scott,18143,Barack Obama,democrat,3998.0,8720,46.83143961579009
2012,Indiana,Scott,18143,Mitt Romney,republican,4539.0,8720,53.16856038420991
2012,Indiana,Shelby,18145,Barack Obama,democrat,5359.0,16760,32.80284017873539
2012,Indiana,Shelby,18145,Mitt Romney,republican,10978.0,16760,67.19715982126462
2012,Indiana,Spencer,18147,Barack Obama,democrat,4026.0,9728,42.196834713342426
2012,Indiana,Spencer,18147,Mitt Romney,republican,5515.0,9728,57.80316528665758
2012,Indiana,Starke,18149,Barack Obama,democrat,3809.0,8754,44.565344565344574
2012,Indiana,Starke,18149,Mitt Romney,republican,4738.0,8754,55.434655434655426
2012,Indiana,Steuben,18151,Barack Obama,democrat,4853.0,13695,36.21641791044776
2012,Indiana,Steuben,18151,Mitt Romney,republican,8547.0,13695,63.78358208955224
2012,Indiana,Sullivan,18153,Barack Obama,democrat,3191.0,8290,39.42913629062152
2012,Indiana,Sullivan,18153,Mitt Romney,republican,4902.0,8290,60.57086370937848
2012,Indiana,Switzerland,18155,Barack Obama,democrat,1437.0,3397,43.42701722574796
2012,Indiana,Switzerland,18155,Mitt Romney,republican,1872.0,3397,56.57298277425204
2012,Indiana,Tippecanoe,18157,Barack Obama,democrat,26711.0,56896,48.15569337275546
2012,Indiana,Tippecanoe,18157,Mitt Romney,republican,28757.0,56896,51.84430662724454
2012,Indiana,Tipton,18159,Barack Obama,democrat,2432.0,7365,33.75433726578765
2012,Indiana,Tipton,18159,Mitt Romney,republican,4773.0,7365,66.24566273421236
2012,Indiana,Union,18161,Barack Obama,democrat,1018.0,3100,33.486842105263165
2012,Indiana,Union,18161,Mitt Romney,republican,2022.0,3100,66.51315789473685
2012,Indiana,Vanderburgh,18163,Barack Obama,democrat,31725.0,72404,44.611468909075576
2012,Indiana,Vanderburgh,18163,Mitt Romney,republican,39389.0,72404,55.388531090924424
2012,Indiana,Vermillion,18165,Barack Obama,democrat,2979.0,6581,46.51053864168618
2012,Indiana,Vermillion,18165,Mitt Romney,republican,3426.0,6581,53.48946135831382
2012,Indiana,Vigo,18167,Barack Obama,democrat,19712.0,39877,50.43883216908472
2012,Indiana,Vigo,18167,Mitt Romney,republican,19369.0,39877,49.56116783091528
2012,Indiana,Wabash,18169,Barack Obama,democrat,3973.0,12874,31.489260521518588
2012,Indiana,Wabash,18169,Mitt Romney,republican,8644.0,12874,68.51073947848141
2012,Indiana,Warren,18171,Barack Obama,democrat,1324.0,3800,35.77411510402594
2012,Indiana,Warren,18171,Mitt Romney,republican,2377.0,3800,64.22588489597406
2012,Indiana,Warrick,18173,Barack Obama,democrat,8793.0,24630,36.41898608349901
2012,Indiana,Warrick,18173,Mitt Romney,republican,15351.0,24630,63.581013916500986
2012,Indiana,Washington,18175,Barack Obama,democrat,3909.0,10737,37.435357211262215
2012,Indiana,Washington,18175,Mitt Romney,republican,6533.0,10737,62.56464278873779
2012,Indiana,Wayne,18177,Barack Obama,democrat,10591.0,25477,42.51364804110469
2012,Indiana,Wayne,18177,Mitt Romney,republican,14321.0,25477,57.48635195889531
2012,Indiana,Wells,18179,Barack Obama,democrat,3436.0,12935,27.072171446580523
2012,Indiana,Wells,18179,Mitt Romney,republican,9256.0,12935,72.92782855341946
2012,Indiana,White,18181,Barack Obama,democrat,3637.0,9903,37.85781201207453
2012,Indiana,White,18181,Mitt Romney,republican,5970.0,9903,62.142187987925475
2012,Indiana,Whitley,18183,Barack Obama,democrat,4420.0,15011,30.113094427033648
2012,Indiana,Whitley,18183,Mitt Romney,republican,10258.0,15011,69.88690557296634
2012,Iowa,Adair,19001,Barack Obama,democrat,1790.0,3996,45.850409836065566
2012,Iowa,Adair,19001,Mitt Romney,republican,2114.0,3996,54.149590163934434
2012,Iowa,Adams,19003,Barack Obama,democrat,1028.0,2185,48.127340823970044
2012,Iowa,Adams,19003,Mitt Romney,republican,1108.0,2185,51.872659176029956
2012,Iowa,Allamakee,19005,Barack Obama,democrat,3553.0,6934,52.11970074812968
2012,Iowa,Allamakee,19005,Mitt Romney,republican,3264.0,6934,47.880299251870326
2012,Iowa,Appanoose,19007,Barack Obama,democrat,2951.0,6245,48.28206806282722
2012,Iowa,Appanoose,19007,Mitt Romney,republican,3161.0,6245,51.71793193717278
2012,Iowa,Audubon,19009,Barack Obama,democrat,1611.0,3457,47.20187518312335
2012,Iowa,Audubon,19009,Mitt Romney,republican,1802.0,3457,52.79812481687665
2012,Iowa,Benton,19011,Barack Obama,democrat,6862.0,14023,49.717432256194755
2012,Iowa,Benton,19011,Mitt Romney,republican,6940.0,14023,50.282567743805245
2012,Iowa,Black Hawk,19013,Barack Obama,democrat,39821.0,67141,60.283698679907964
2012,Iowa,Black Hawk,19013,Mitt Romney,republican,26235.0,67141,39.716301320092036
2012,Iowa,Boone,19015,Barack Obama,democrat,7512.0,14388,53.39778220073927
2012,Iowa,Boone,19015,Mitt Romney,republican,6556.0,14388,46.60221779926074
2012,Iowa,Bremer,19017,Barack Obama,democrat,6763.0,13346,51.35935601458079
2012,Iowa,Bremer,19017,Mitt Romney,republican,6405.0,13346,48.64064398541921
2012,Iowa,Buchanan,19019,Barack Obama,democrat,5911.0,10535,57.05047775311263
2012,Iowa,Buchanan,19019,Mitt Romney,republican,4450.0,10535,42.94952224688737
2012,Iowa,Buena Vista,19021,Barack Obama,democrat,3700.0,8383,44.82675066634359
2012,Iowa,Buena Vista,19021,Mitt Romney,republican,4554.0,8383,55.17324933365641
2012,Iowa,Butler,19023,Barack Obama,democrat,3329.0,7545,44.774714189643575
2012,Iowa,Butler,19023,Mitt Romney,republican,4106.0,7545,55.225285810356425
2012,Iowa,Calhoun,19025,Barack Obama,democrat,2238.0,5230,43.63423669331254
2012,Iowa,Calhoun,19025,Mitt Romney,republican,2891.0,5230,56.36576330668746
2012,Iowa,Carroll,19027,Barack Obama,democrat,4947.0,10674,46.899886234357226
2012,Iowa,Carroll,19027,Mitt Romney,republican,5601.0,10674,53.100113765642774
2012,Iowa,Cass,19029,Barack Obama,democrat,2858.0,7205,40.39575971731449
2012,Iowa,Cass,19029,Mitt Romney,republican,4217.0,7205,59.60424028268551
2012,Iowa,Cedar,19031,Barack Obama,democrat,4972.0,9649,52.33133354383749
2012,Iowa,Cedar,19031,Mitt Romney,republican,4529.0,9649,47.66866645616251
